filelink	include	beginn	ende	dauer_norm	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	umfang_stunden	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	account	redaktion	title	position_lektorat	position_lfba	position_rat	position_projekt	position_wma	position_diss	position_postdoc		stadt	land
stellenanzeigen/5200.html	1	N/A	N/A	36		E13	E 13 TV-L	50 %	50	N/A	N/A	2021	18. April 2021	Sprachwissenschaft	0	1	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	3777-_Academics_de	5130-Ursula_Winter	Wissenschaftlicher Mitarbeiter (m/w/d) an der Fakultät für Geistes- und Kulturwissenschaften, Lehrgebiet Romanistik	0	0	0	0	1	0	0		Wuppertal	DE
stellenanzeigen/2857.html	1	2018-01-01	2020-12-31	36		E13	EG 13 TV-H	50 %	50	N/A	N/A	2017	10. November 2017	Fachdidaktik	0	0	0	1	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	4387-Bernd_Tesch	13-Christof_SchOech	Wissenschaftliche Mitarbeiterstelle Didaktik Spanisch	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/836.html	1	N/A	N/A	36		E13	EG 13 TV-H	50 %	50	N/A	N/A	2015	02. April 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4217-Daniela_Szyska	4235-Stefanie_Popp	Wiss. Mitarbeiter/-in Romanische Sprachwissenschaft (Schwerpunkt Französisch) - (EG 13 TV-H, 50%, baldmöglichst)	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/5125.html	1	N/A	N/A	36		E13	EG 13 TV-L	50 %	50	N/A	N/A	2021	11. März 2021	Sprachwissenschaft, Fachdidaktik, Sprachpraxis	0	1	0	1	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3777-_Academics_de	5130-Ursula_Winter	Wissenschaftlicher Mitarbeiter als Projektmitarbeiter (m/w/d) für Mehrsprachigkeit	0	0	0	1	1	0	0		Düsseldorf	DE
stellenanzeigen/5326.html	1	2021-10-01	2024-09-30	36		E13	Entgeltgruppe 13 (TV-L)	50 %	50	N/A	N/A	2021	05. Juni 2021	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	4428-Claudia_Brauer	764-Robert_Hesselbach	Wissenschaftlicher Mitarbeiter (m/w/d) im Bereich Romanische Literaturwissenschaft (Französisch und Italienisch)	0	0	0	0	1	0	0		Jena	DE
stellenanzeigen/5020.html	1	2021-10-01	0030-09-24	36	siehe Text	E13	Entgeltgruppe 13 TV-L	50 %	50	N/A	N/A	2021	25. Januar 2021	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4765-Manuela_Benik	764-Robert_Hesselbach	Wissenschaftliche*r Mitarbeiter*in (m/w/d) KW Intitut für Romanistik - Didaktik des Französischen und Spanischen	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/4257.html	1	2020-04-01	2023-03-31	36		E13	Entgeltgruppe 13 TV-L	50 %	50	N/A	N/A	2019	21. November 2019	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4765-Manuela_Benik	764-Robert_Hesselbach	Didaktik des Französischen und Spanischen 	0	0	0	0	0	0	0		Paderborn	DE
stellenanzeigen/3510.html	1	N/A	N/A	36		E13	entsprechend TV-L E 13	50 %	50	6	N/A	2018	26. Oktober 2018	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	6121-Camilo_Forero	13-Christof_SchOech	Lehrkraft für besondere Aufgaben für romanistische Fachdidaktik (Französisch oder Spanisch) (entsprechend E13 TV-L, befristet)	0	1	0	0	0	0	0		Bielefeld	DE
stellenanzeigen/3161.html	1	2018-10-01	N/A	36			N/A	50 %	50	N/A	N/A	2018	27. April 2018	Literaturwissenschaft	1	0	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3841-Markus_Wiefarn	13-Christof_SchOech	Qualifikationsstelle und Plätze in der Graduiertenschule Sprache &amp; Literatur der LMU München (Klasse für Literatur)	0	0	0	0	0	0	0		München	DE
stellenanzeigen/2913.html	1	2018-04-01	2021-03-31	36		E13	TV-L 13	50 %	50	N/A	N/A	2017	06. Dezember 2017	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	4079-Gabi_Guadamillas	5028-Marcel_Schmitt	Wissenschaftliche(r) Mitarbeiter(in) für Romanische Sprachwissenschaft	0	0	0	0	1	0	0		Passau	DE
stellenanzeigen/3900.html	1	2019-10-01	2022-09-30	36		E13	TV-L E13	50 %	50	N/A	N/A	2019	09. Mai 2019	Sprachwissenschaft	0	1	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	5589-Teresa_Barberio	13-Christof_SchOech	Promotionsstellen für Sprachwissenschaftler/innen in der Graduate School Language &amp; Literature Munich	0	0	0	0	0	0	0		München	DE
stellenanzeigen/3162.html	1	2018-10-01	2021-09-30	36		E13	TV-L E13 	50 %	50	N/A	N/A	2018	27. April 2018	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	N/A	13-Christof_SchOech	1 Promotionsstelle und mehrere Promotionsplätze in der Graduate School Language &amp; Literature Munich - Class of Language	0	0	0	0	0	0	0		München	DE
stellenanzeigen/3446.html	1	2019-03-15	2022-03-15	37			gemäß TV-L	50 %	50	N/A	N/A	2018	28. September 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	6494-Sarah_Materna	4-Lars_Schneider	Wissenschaftliche/r Mitarbeiter/in - Lehrstuhl für französische Literatur im europäischen Kontext - Universität des Saarlandes	0	0	0	0	1	0	0		Saarbrücken	DE
stellenanzeigen/1925.html	1	2016-10-01	2020-12-31	51		E13	E 13 RL der TdL	50 %	50	N/A	N/A	2016	25. August 2016	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4774-Matthias_Kern	13-Christof_SchOech	Lehrkraft für besondere Aufgaben	0	1	0	0	0	0	0		Dresden	DE
stellenanzeigen/5350.html	1	N/A	N/A	120	unbefristet?		N/A	50 %	50	11.5	N/A	2021	11. Juni 2021	Sprachwissenschaft	0	1	0	0	0	0	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	5130-Ursula_Winter	Lehrkraft für besondere Aufgaben (m/w/d) Lehrgebiet &quot;Interkulturelle Kommunikation&quot;	0	1	0	0	0	0	0		Landshut	DE
stellenanzeigen/4698.html	1	N/A	N/A	N/A	“befristet”	E13	E 13 TV-H	50 %	50	N/A	N/A	2020	06. August 2020	Weitere Teilbereiche	0	0	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	5130-Ursula_Winter	Wissenschaftliche Mitarbeiter (m/w/d) am International Graduate Centre for the Study of Culture (GGK-Koordination und Career Service)	0	0	0	0	1	0	0		Gießen	DE
stellenanzeigen/4831.html	1	2021-02-01	N/A	N/A	“nach WissZeitVG”	E13	TV-L E13	50 %	50	N/A	N/A	2020	19. Oktober 2020	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	212-Birgit_Olk	764-Robert_Hesselbach	Stelle einer akademischen Mitarbeiterin / eines akademischen Mitarbeiters (m/w/d)  (50%) an der Universität Mannheim	0	0	0	0	1	0	0		Mannheim	DE
stellenanzeigen/3360.html	0	2018-10-01	2019-09-30	12			1.397,30 (14xjährlich)	50 %	50	N/A	N/A	2018	21. Juli 2018	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	5207-Michaela_Keilhofer	13-Christof_SchOech	Wiss. Mitarbeiter/in (Senior Lecturer), Spracherwerb und Kulturstudien des Französischen	0	0	0	0	1	0	0		Salzburg, Österreich	AT
stellenanzeigen/3185.html	0	2018-06-01	2019-07-30	14			1.397,30 (14xjährlich)	50 %	50	N/A	N/A	2018	04. Mai 2018	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	5207-Michaela_Keilhofer	5028-Marcel_Schmitt	Wiss. Mitarbeiter/in (Senior Scientist) - Französische und Italienische Literaturwissenschaft	0	0	0	0	1	0	0		Salzburg, Österreich	AT
stellenanzeigen/5069.html	0	2021-04-01	2024-03-31	36			TVL E13	50 %	50	N/A	N/A	2021	17. Februar 2021	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	2991-Robert_Fajen	1903-Christoph_Behrens	Wissenschaftliche Mitarbeiterin*Mitarbeiter (m-w-d) für italienische und französische Literaturwissenschaft (50 %)	0	0	0	0	1	0	0		Halle (Saale)	DE
stellenanzeigen/4503.html	0	2021-02-01	N/A	N/A			N/A	50 %	50	N/A	N/A	2020	01. April 2020	Literaturwissenschaft	1	0	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	1172-Benedicte_Vauthier	764-Robert_Hesselbach	Docente assistente 50% TT  de Literatura y culturas latinoamericanas (Institut für spanische Sprache und Literaturen, Universität Bern)	0	0	0	0	0	0	0		Bern	CH
stellenanzeigen/3592.html	1	2019-04-05	N/A	12	Vertretung	E13	13 TVL	50 % 	50	N/A	N/A	2018	06. Dezember 2018	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4854-Birgit_SchAedlich	1903-Christoph_Behrens	Wissenschaftliche Mitarbeiterin / wissenschaftlicher Mitarbeiter: Didaktik der Romanischen Sprachen (Französisch)	0	0	0	0	1	0	0		Göttingen	DE
stellenanzeigen/568.html	1	2015-04-01	2017-03-31	24		E13	EG 13 TV-L	50 % 	50	N/A	N/A	2014	25. November 2014	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4184-Susanne_Moerters	13-Christof_SchOech	Wiss. Mitarbeiter/in Fachdidaktik der romanischen Schulsprachen (Französisch / Spanisch)	0	0	0	0	1	0	0		Essen	DE
stellenanzeigen/3334.html	1	2018-10-01	2021-09-30	36		E13	bis TV-L E 13	50 % / 2 SWS	50	2	N/A	2018	12. Juli 2018	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	3844-Serena_Bartali	425-Redaktion_romanistik_de	Wissenschaftlichen Mitarbeiterin/Mitarbeiters (bis TV-L E 13, 50% befristet auf 3 Jahre)	0	0	0	0	1	0	0		Tübingen	DE
stellenanzeigen/2523.html	1	2017-05-30	2017-06-20	24		E13	13 TV‐L	50 % / 8 SWS	50	8	N/A	2017	30. Mai 2017	Medien-/Kulturwissenschaft, Fachdidaktik, Sprachpraxis	0	0	1	1	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	5000-Katharina_Katzka	13-Christof_SchOech	Lektor*in für Französisch 	1	0	0	0	0	0	0		Flensburg	DE
stellenanzeigen/1155.html	1	2015-10-01	2017-09-30	24		E13	TV-L 13	50 % / 8 SWS	50	8	N/A	2015	30. Juli 2015	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	72-Daniel_Reimann	13-Christof_SchOech	Lehrkraft für besondere Aufgaben (Fachdidaktik Französisch / Spanisch)	0	1	0	0	0	0	0		Essen	DE
stellenanzeigen/3745.html	1	N/A	N/A	20		E13	E 13 TV-L	50 % VZÄ	50	N/A	N/A	2019	21. Februar 2019	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	5998-Anne_Marie_Lachmund	1903-Christoph_Behrens	Lehrkraft für besondere Aufgaben (m/w/d) im Bereich romanische Sprachen (Schwerpunkt Spanisch) Universität Leipzig	0	1	0	0	0	0	0		Leipzig	DE
stellenanzeigen/4651.html	1	2020-10-01	2022-09-30	24		E13	TV-L E 13	50 %-100 %	50	N/A	N/A	2020	03. Juli 2020	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	3777-_Academics_de	5130-Ursula_Winter	Wissenschaftlicher Mitarbeiter (m/w/d) Institut für Interkulturelle Kommunikation	0	0	0	0	1	0	0		Hildesheim	DE
stellenanzeigen/1176.html	1	2015-10-15	2018-10-31	37		E13	(EG 13 TV-H)	50,00 Prozent der regelmäßigen wöchentlichen Arbeitszeit einer/eines Vollbeschäftigten	50	N/A	N/A	2015	15. August 2015	Fachdidaktik	0	0	0	1	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	4387-Bernd_Tesch	4-Lars_Schneider	FRISTVERLÄNGERUNG  !!! Wiss. Mitarbeiter/-in (EG 13 TV-H) - im Fachbereich Geistes- und Kulturwissenschaften - Fachgebiet Didaktik des Französischen und Spanischen - zum 15.10.2015	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/1898.html	1	2016-10-01	2018-10-01	25		E13	TVL 13	50/ 19,9	50	N/A	N/A	2016	12. August 2016	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	Italienisch	0	0	1	0	0	0	0	0	0	0	5124-Anna_Di_Palermo	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Italienisch	0	1	0	0	0	0	0		Göttingen	DE
